question_id,category_1,category_2,category_3,question_text_original,question_text_rev,variants_1,variants_2,variants_3,variants_4,variants_5,variants_6,variants_7,variants_8,variants_9,variants_10,variants_11,variants_12,variants_13,variants_14,variants_15,variants_16,variants_17,variants_18,,,,,variants_19,,,,answer
5900fffcd199582581da6f20,Domande Generiche,Info e Acquisto,Salute,Avete una polizza per gli infortuni?,Avete una polizza per gli infortuni?,Vorrei una polizza per gli infortuni.,Posso acquistare una polizza per gli infortuni?,Quali sono le vostre polizze per gli infortuni?,Posso fare un'assicurazione per gli infortuni?,Posso assicurarmi contro gli infortuni?,Come posso coprirmi dal rischio di infortuni?,Quanto costa una polizza per gli infortuni?,Quali infortuni sono coperti dalle vostre polizze?,,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni salute:\n\n- Online https://www.europassistance.it/assicurazioni/salute\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
590110fdbf7a112db14672ce,Domande Generiche,Richiesta Assistenza,Auto e Mobilità,In caso di soccorso stradale dove trainate il mio veicolo?  Posso chiedere che sia portato dal mio meccanico di fiducia?,In caso di soccorso stradale dove trainate il mio veicolo? Posso chiedere che sia portato dal mio meccanico di fiducia?,Il soccorso stradale dove trasporta il mio veicolo?,"Se mi trovo all'estero e ho bisogno del soccorso stradale, dove viene portato il mio veicolo?",Il soccorso stradale può portare il mio veicolo dal mio meccanico di fiducia?,Come funziona il soccorso stradale di Europ Assistance?,"Da contratto, come viene gestito il soccorso stradale?",In quale officina viene portato il mio veicolo in caso di soccorso stradale?,Il mio veicolo può essere trainato fino al mio meccanico di fiducia?,Quali sono le condizioni contrattuali del soccorso stradale?,,,,,,,,,,,,,,,,,,,"Da contratto, in Italia garantiamo il traino fino al più vicino centro autorizzato Europ Assistance o al punto indicato dall'assicurato purchè entro un tot. km (andata e ritorno) dal luogo del fermo. All'estero, all'officina autorizzata più vicina al luogo in cui si è verificato il fermo auto.\nControlla sul contratto gli estremi del kilometraggio."
59011247d1995835fe88537f,Domande Generiche,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Che documenti servono per calcolare il mio preventivo?,Quali documenti servono per calcolare il mio preventivo?,Di quali documenti ho bisogno per calcolare un preventivo?,Di cosa ho bisogno per il calcolo di un preventivo?,Quale procedura devo seguire per calcolare un preventivo?,Cosa mi viene richiesto per il calcolo di un preventivo?,Servono dei documenti per calcolare un preventivo?,,,,,,,,,,,,,,,,,,,,,,"Per il calcolo del preventivo non occorre alcun documento particolare: ti basterà andare alla pagina dedicata al prodotto, cliccare su ""Fai un Preventivo"" e rispondere a poche semplici domande. In 30 secondi il tuo preventivo sarà pronto e potrai salvarlo nella tua area riservata, alla sessione ""I tuoi preventivi""."
56cf277de0e2ee4c6100574d,Viaggi Nostop Vacanza,Info e Acquisto,Viaggi,Con la polizza Viaggi Nostop Vacanza sono coperto anche da conseguenze derivanti da atti di terrorismo?,La polizza Viaggi Nostop Vacanza copre anche da conseguenze derivanti da atti di terrorismo?,"Se ho un polizza Viaggi Nostop Vacanza, sono coperto anche dalle conseguenze degli attentati terroristici?",La polizza Viaggi Nostop Vacanza prevede una copertura nei confronti degli atti di terrorismo?,Le conseguenze degli atti di terrorismo sono coperte dalla polizza Viaggi Nostop Vacanza?,Ci sono garanzie rispetto agli atti di terrorismo?,È prevista una copertura nei confronti delle conseguenze degli attentati?,"Se mi trovo all'estero, la polizza Viaggi Nostop Vacanza mi garantisce contro gli atti di terrorismo?",Avete una polizza per le conseguenze degli atti di terrorismo?,Europ Assistance garantisce nei confronti delle conseguenze degli attentati terroristici?,Esiste un'assicurazione contro le conseguenze degli atti di terrorismo?,"L'assistenza sanitaria prevista dalla polizza Viaggi Nostop Vacanza, garantisce anche nei confronti degli atti di terrorismo?",,,,,,,,,,,,,,,,,Le garanzie di assistenza sanitaria e rimborso spese mediche della polizza Viaggi Nostop Vacanza prevedono anche la copertura per conseguenze derivanti da atti di terrorismo.
,,"Info e Acquisto, Richiesta Assistenza","Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",,Devo chiamare la centrale operativa.,Come posso chiamare la centrale operativa?,Qual è il numero della centrale operativa?,Quando è attiva la Centrale Operativa?,,,,,,,,,,,,,,,,,,,,,,,,Per chiamare la centrale il numero è xxx
,,"Info e Acquisto, Richiesta Assistenza","Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",,"Qual è il numero del Servizio Clienti?
",Come posso chiamare il Servizio Clienti?,Quando è attivo il Servizio Clienti?,Voglio parlare con un vostro operatore.,Voglio parlare con qualcuno.,Ho bisogno del Servizio Clienti.,C'è un operatore disponibile ora?,,,,,,,,,,,,,,,,,,,,,Per chiamare il servizio clienti il numero è xxx
,,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",,Dove si trovano i vostri negozi? ,Dove trovo i vostri negozi?,Dove sono i vostri negozi?,Come trovo i vostri negozi?,,,,,,,,,,,,,,,,,,,,,,,,Trovi la mappa dei nostri negozi sul sito
,,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",,Ho bisogno di inviare via mail dei documenti.,Dove vi posso inviare dei documenti?,Come vi posso inviare dei documenti?,A chi posso inviare i documenti?,Qual è il vostro indirizzo email?,Vi devo inviare alcuni documenti.,,,,,,,,,,,,,,,,,,,,,,Trovi i nostri negozi sul sito.
,,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",,"Vorrei un consiglio per una polizza
",Quale polizza mi consigliate,Qual è la polizza più adatta a me?,Quale polizza mi conviene stipulare?,Mi serve aiuto nella scelta della polizza.,Non so scegliere la polizza giusta per me.,,,,,,,,,,,,,,,,,,,,,,Trovi le nostre polizze sul sito.
,,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",,"Come posso rinnovare la mia polizza? 
",Devo rinnovare la mia polizza.,La mia polizza è in scadenza e voglio rinnovarla.,Qual è la procedura da seguire per il rinnovo della polizza?,Quanto costa rinnovare la mia polizza?,A chi mi devo rivolgere per rinnovare la mia polizza?,Il rinnovo della mia polizza è automatico?,La mia polizza si rinnova automaticamente?,,,,,,,,,,,,,,,,,,,,Trovi le istruzioni per rinnovare sul sito.
